owner,study,year,plot_id,date,measure,tissue,value
rosen lab,vxn,2014,305,2014-09-08,biomdry_Mgha,tuber,10.8590283103737
rosen lab,vxn,2014,305,2014-09-08,biomdry_Mgha,vine,0.494851915920919
rosen lab,vxn,2014,305,2014-09-08,biomdry_Mgha,wholeplant,11.353880226294619
rosen lab,vxn,2014,305,2014-09-15,biomdry_Mgha,tuber,9.48231599034699
rosen lab,vxn,2014,305,2014-09-15,biomdry_Mgha,vine,0.934824559558305
rosen lab,vxn,2014,305,2014-09-15,biomdry_Mgha,wholeplant,10.417140549905294
rosen lab,vxn,2014,306,2014-06-30,biomdry_Mgha,tuber,0.6793212976
rosen lab,vxn,2014,306,2014-06-30,biomdry_Mgha,vine,1.3430947486
rosen lab,vxn,2014,306,2014-06-30,biomdry_Mgha,wholeplant,2.0224160462
rosen lab,vxn,2014,306,2014-07-15,biomdry_Mgha,tuber,2.51492748741327
rosen lab,vxn,2014,306,2014-07-15,biomdry_Mgha,vine,2.14686265631228
rosen lab,vxn,2014,306,2014-07-15,biomdry_Mgha,wholeplant,4.6617901437255505
rosen lab,vxn,2014,306,2014-07-24,biomdry_Mgha,tuber,3.73170003779732
rosen lab,vxn,2014,306,2014-07-24,biomdry_Mgha,vine,2.03393445604564
rosen lab,vxn,2014,306,2014-07-24,biomdry_Mgha,wholeplant,5.76563449384296
rosen lab,vxn,2014,306,2014-08-11,biomdry_Mgha,tuber,7.65085687551102
rosen lab,vxn,2014,306,2014-08-11,biomdry_Mgha,vine,2.76727872381456
rosen lab,vxn,2014,306,2014-08-11,biomdry_Mgha,wholeplant,10.41813559932558
rosen lab,vxn,2014,306,2014-08-26,biomdry_Mgha,tuber,10.9767049719601
rosen lab,vxn,2014,306,2014-08-26,biomdry_Mgha,vine,2.93050814122
rosen lab,vxn,2014,306,2014-08-26,biomdry_Mgha,wholeplant,13.907213113180099
rosen lab,vxn,2014,306,2014-09-08,biomdry_Mgha,tuber,10.0609965000115
rosen lab,vxn,2014,306,2014-09-08,biomdry_Mgha,vine,0.428621099407898
rosen lab,vxn,2014,306,2014-09-08,biomdry_Mgha,wholeplant,10.489617599419399
rosen lab,vxn,2014,306,2014-09-15,biomdry_Mgha,tuber,11.481435896622
rosen lab,vxn,2014,306,2014-09-15,biomdry_Mgha,vine,2.34761381965653
rosen lab,vxn,2014,306,2014-09-15,biomdry_Mgha,wholeplant,13.82904971627853
rosen lab,vxn,2014,307,2014-06-30,biomdry_Mgha,tuber,0.7630404716
rosen lab,vxn,2014,307,2014-06-30,biomdry_Mgha,vine,1.1577165776
rosen lab,vxn,2014,307,2014-06-30,biomdry_Mgha,wholeplant,1.9207570492000001
rosen lab,vxn,2014,307,2014-07-15,biomdry_Mgha,tuber,1.82799772312317
rosen lab,vxn,2014,307,2014-07-15,biomdry_Mgha,vine,1.91298259434969
rosen lab,vxn,2014,307,2014-07-15,biomdry_Mgha,wholeplant,3.74098031747286
rosen lab,vxn,2014,307,2014-07-24,biomdry_Mgha,tuber,7.1241193590713
rosen lab,vxn,2014,307,2014-07-24,biomdry_Mgha,vine,3.32666445592269
rosen lab,vxn,2014,307,2014-07-24,biomdry_Mgha,wholeplant,10.45078381499399
rosen lab,vxn,2014,307,2014-08-11,biomdry_Mgha,tuber,7.81158555959087
rosen lab,vxn,2014,307,2014-08-11,biomdry_Mgha,vine,2.21735680729689
rosen lab,vxn,2014,307,2014-08-11,biomdry_Mgha,wholeplant,10.02894236688776
rosen lab,vxn,2014,307,2014-08-26,biomdry_Mgha,tuber,13.2981890583369
rosen lab,vxn,2014,307,2014-08-26,biomdry_Mgha,vine,2.48838434959591
rosen lab,vxn,2014,307,2014-08-26,biomdry_Mgha,wholeplant,15.78657340793281
rosen lab,vxn,2014,307,2014-09-08,biomdry_Mgha,tuber,9.73958021595507
rosen lab,vxn,2014,307,2014-09-08,biomdry_Mgha,vine,0.668380882540236
rosen lab,vxn,2014,307,2014-09-08,biomdry_Mgha,wholeplant,10.407961098495306
rosen lab,vxn,2014,307,2014-09-15,biomdry_Mgha,tuber,15.8047707780612
rosen lab,vxn,2014,307,2014-09-15,biomdry_Mgha,vine,1.21340396639955
rosen lab,vxn,2014,307,2014-09-15,biomdry_Mgha,wholeplant,17.01817474446075
rosen lab,vxn,2014,308,2014-06-30,biomdry_Mgha,tuber,0.2954090854
rosen lab,vxn,2014,308,2014-06-30,biomdry_Mgha,vine,1.1493446602
rosen lab,vxn,2014,308,2014-06-30,biomdry_Mgha,wholeplant,1.4447537456
rosen lab,vxn,2014,308,2014-07-15,biomdry_Mgha,tuber,2.0809086014138
rosen lab,vxn,2014,308,2014-07-15,biomdry_Mgha,vine,1.68362465549029
rosen lab,vxn,2014,308,2014-07-15,biomdry_Mgha,wholeplant,3.76453325690409
rosen lab,vxn,2014,308,2014-07-24,biomdry_Mgha,tuber,5.38109536179718
rosen lab,vxn,2014,308,2014-07-24,biomdry_Mgha,vine,2.04807445573254
rosen lab,vxn,2014,308,2014-07-24,biomdry_Mgha,wholeplant,7.42916981752972
rosen lab,vxn,2014,308,2014-08-11,biomdry_Mgha,tuber,8.64840955916912
rosen lab,vxn,2014,308,2014-08-11,biomdry_Mgha,vine,1.60924892263826
rosen lab,vxn,2014,308,2014-08-11,biomdry_Mgha,wholeplant,10.25765848180738
rosen lab,vxn,2014,308,2014-08-26,biomdry_Mgha,tuber,7.64094219306716
rosen lab,vxn,2014,308,2014-08-26,biomdry_Mgha,vine,1.24358853036
rosen lab,vxn,2014,308,2014-08-26,biomdry_Mgha,wholeplant,8.88453072342716
rosen lab,vxn,2014,308,2014-09-08,biomdry_Mgha,tuber,9.65872500223718
rosen lab,vxn,2014,308,2014-09-08,biomdry_Mgha,vine,1.37979512954237
rosen lab,vxn,2014,308,2014-09-08,biomdry_Mgha,wholeplant,11.03852013177955
rosen lab,vxn,2014,308,2014-09-15,biomdry_Mgha,tuber,11.2031326270513
rosen lab,vxn,2014,308,2014-09-15,biomdry_Mgha,vine,1.24478202281683
rosen lab,vxn,2014,308,2014-09-15,biomdry_Mgha,wholeplant,12.44791464986813
rosen lab,vxn,2014,309,2014-06-30,biomdry_Mgha,tuber,0.1100309144
rosen lab,vxn,2014,309,2014-06-30,biomdry_Mgha,vine,1.6277399402
rosen lab,vxn,2014,309,2014-06-30,biomdry_Mgha,wholeplant,1.7377708546
rosen lab,vxn,2014,309,2014-07-15,biomdry_Mgha,tuber,2.26047531615141
rosen lab,vxn,2014,309,2014-07-15,biomdry_Mgha,vine,3.51660621672056
rosen lab,vxn,2014,309,2014-07-15,biomdry_Mgha,wholeplant,5.77708153287197
rosen lab,vxn,2014,309,2014-07-24,biomdry_Mgha,tuber,4.56609615984895
rosen lab,vxn,2014,309,2014-07-24,biomdry_Mgha,vine,3.59378619890028
rosen lab,vxn,2014,309,2014-07-24,biomdry_Mgha,wholeplant,8.159882358749229
rosen lab,vxn,2014,309,2014-08-11,biomdry_Mgha,tuber,6.9885457041677
rosen lab,vxn,2014,309,2014-08-11,biomdry_Mgha,vine,3.39219353562122
rosen lab,vxn,2014,309,2014-08-11,biomdry_Mgha,wholeplant,10.38073923978892
rosen lab,vxn,2014,309,2014-08-26,biomdry_Mgha,tuber,8.62423330050818
rosen lab,vxn,2014,309,2014-08-26,biomdry_Mgha,vine,2.48984439254279
rosen lab,vxn,2014,309,2014-08-26,biomdry_Mgha,wholeplant,11.11407769305097
rosen lab,vxn,2014,309,2014-09-08,biomdry_Mgha,tuber,13.42258903504
rosen lab,vxn,2014,309,2014-09-08,biomdry_Mgha,vine,0.427260430235046
rosen lab,vxn,2014,309,2014-09-08,biomdry_Mgha,wholeplant,13.849849465275046
rosen lab,vxn,2014,309,2014-09-15,biomdry_Mgha,tuber,11.656511689148
rosen lab,vxn,2014,309,2014-09-15,biomdry_Mgha,vine,3.59722423419622
rosen lab,vxn,2014,309,2014-09-15,biomdry_Mgha,wholeplant,15.25373592334422
rosen lab,vxn,2014,310,2014-06-30,biomdry_Mgha,tuber,0.5938081413
rosen lab,vxn,2014,310,2014-06-30,biomdry_Mgha,vine,1.4979752205
rosen lab,vxn,2014,310,2014-06-30,biomdry_Mgha,wholeplant,2.0917833618
rosen lab,vxn,2014,310,2014-07-15,biomdry_Mgha,tuber,2.87923886554257
rosen lab,vxn,2014,310,2014-07-15,biomdry_Mgha,vine,1.74769755666
rosen lab,vxn,2014,310,2014-07-15,biomdry_Mgha,wholeplant,4.62693642220257
rosen lab,vxn,2014,310,2014-07-24,biomdry_Mgha,tuber,5.03870609435691
rosen lab,vxn,2014,310,2014-07-24,biomdry_Mgha,vine,2.01117375712
rosen lab,vxn,2014,310,2014-07-24,biomdry_Mgha,wholeplant,7.04987985147691
rosen lab,vxn,2014,310,2014-08-11,biomdry_Mgha,tuber,7.65942721844843
rosen lab,vxn,2014,310,2014-08-11,biomdry_Mgha,vine,1.91009895435615
rosen lab,vxn,2014,310,2014-08-11,biomdry_Mgha,wholeplant,9.56952617280458
rosen lab,vxn,2014,310,2014-08-26,biomdry_Mgha,tuber,10.9012903460959
rosen lab,vxn,2014,310,2014-08-26,biomdry_Mgha,vine,2.04083426448
rosen lab,vxn,2014,310,2014-08-26,biomdry_Mgha,wholeplant,12.942124610575899
rosen lab,vxn,2014,310,2014-09-08,biomdry_Mgha,tuber,14.6554266394005
rosen lab,vxn,2014,310,2014-09-08,biomdry_Mgha,vine,0.823316458977936
rosen lab,vxn,2014,310,2014-09-08,biomdry_Mgha,wholeplant,15.478743098378438
rosen lab,vxn,2014,310,2014-09-15,biomdry_Mgha,tuber,11.8187113557323
rosen lab,vxn,2014,310,2014-09-15,biomdry_Mgha,vine,1.57005754319112
rosen lab,vxn,2014,310,2014-09-15,biomdry_Mgha,wholeplant,13.38876889892342
rosen lab,vxn,2014,311,2014-06-30,biomdry_Mgha,tuber,0.5334107372
rosen lab,vxn,2014,311,2014-06-30,biomdry_Mgha,vine,1.8023542174
rosen lab,vxn,2014,311,2014-06-30,biomdry_Mgha,wholeplant,2.3357649546
rosen lab,vxn,2014,311,2014-07-15,biomdry_Mgha,tuber,1.97845421029474
rosen lab,vxn,2014,311,2014-07-15,biomdry_Mgha,vine,2.66915731456
rosen lab,vxn,2014,311,2014-07-15,biomdry_Mgha,wholeplant,4.6476115248547405
rosen lab,vxn,2014,311,2014-07-24,biomdry_Mgha,tuber,6.24088322041373
rosen lab,vxn,2014,311,2014-07-24,biomdry_Mgha,vine,3.40635711401944
rosen lab,vxn,2014,311,2014-07-24,biomdry_Mgha,wholeplant,9.647240334433171
rosen lab,vxn,2014,311,2014-08-11,biomdry_Mgha,tuber,9.32493835780236
rosen lab,vxn,2014,311,2014-08-11,biomdry_Mgha,vine,2.67207855728633
rosen lab,vxn,2014,311,2014-08-11,biomdry_Mgha,wholeplant,11.99701691508869
rosen lab,vxn,2014,311,2014-08-26,biomdry_Mgha,tuber,10.4305429331562
rosen lab,vxn,2014,311,2014-08-26,biomdry_Mgha,vine,1.40436054413217
rosen lab,vxn,2014,311,2014-08-26,biomdry_Mgha,wholeplant,11.834903477288371
rosen lab,vxn,2014,311,2014-09-08,biomdry_Mgha,tuber,12.7296551516475
rosen lab,vxn,2014,311,2014-09-08,biomdry_Mgha,vine,2.84291829710381
rosen lab,vxn,2014,311,2014-09-08,biomdry_Mgha,wholeplant,15.57257344875131
rosen lab,vxn,2014,311,2014-09-15,biomdry_Mgha,tuber,12.327678132668
rosen lab,vxn,2014,311,2014-09-15,biomdry_Mgha,vine,1.82722710843539
rosen lab,vxn,2014,311,2014-09-15,biomdry_Mgha,wholeplant,14.154905241103389
rosen lab,vxn,2014,312,2014-06-30,biomdry_Mgha,tuber,0.269097345
rosen lab,vxn,2014,312,2014-06-30,biomdry_Mgha,vine,3.5843766354
rosen lab,vxn,2014,312,2014-06-30,biomdry_Mgha,wholeplant,3.8534739804
rosen lab,vxn,2014,312,2014-07-15,biomdry_Mgha,tuber,3.00872208411696
rosen lab,vxn,2014,312,2014-07-15,biomdry_Mgha,vine,4.46855418174179
rosen lab,vxn,2014,312,2014-07-15,biomdry_Mgha,wholeplant,7.47727626585875
rosen lab,vxn,2014,312,2014-07-24,biomdry_Mgha,tuber,2.90143485946456
rosen lab,vxn,2014,312,2014-07-24,biomdry_Mgha,vine,4.02006793191181
rosen lab,vxn,2014,312,2014-07-24,biomdry_Mgha,wholeplant,6.92150279137637
rosen lab,vxn,2014,312,2014-08-11,biomdry_Mgha,tuber,11.4445211817789
rosen lab,vxn,2014,312,2014-08-11,biomdry_Mgha,vine,5.86524573162
rosen lab,vxn,2014,312,2014-08-11,biomdry_Mgha,wholeplant,17.3097669133989
rosen lab,vxn,2014,312,2014-08-26,biomdry_Mgha,tuber,11.4544756906349
rosen lab,vxn,2014,312,2014-08-26,biomdry_Mgha,vine,4.13921598069073
rosen lab,vxn,2014,312,2014-08-26,biomdry_Mgha,wholeplant,15.59369167132563
rosen lab,vxn,2014,312,2014-09-08,biomdry_Mgha,tuber,11.2665422219853
rosen lab,vxn,2014,312,2014-09-08,biomdry_Mgha,vine,0.439620161517652
rosen lab,vxn,2014,312,2014-09-08,biomdry_Mgha,wholeplant,11.706162383502953
rosen lab,vxn,2014,312,2014-09-15,biomdry_Mgha,tuber,11.6678945857729
rosen lab,vxn,2014,312,2014-09-15,biomdry_Mgha,vine,1.86430266830023
rosen lab,vxn,2014,312,2014-09-15,biomdry_Mgha,wholeplant,13.53219725407313
rosen lab,vxn,2014,313,2014-06-30,biomdry_Mgha,tuber,0.7104169908
rosen lab,vxn,2014,313,2014-06-30,biomdry_Mgha,vine,1.8926513265
rosen lab,vxn,2014,313,2014-06-30,biomdry_Mgha,wholeplant,2.6030683173
rosen lab,vxn,2014,313,2014-07-15,biomdry_Mgha,tuber,3.8372525528169
rosen lab,vxn,2014,313,2014-07-15,biomdry_Mgha,vine,2.34836341853484
rosen lab,vxn,2014,313,2014-07-15,biomdry_Mgha,wholeplant,6.185615971351741
rosen lab,vxn,2014,313,2014-07-24,biomdry_Mgha,tuber,5.72452321742356
rosen lab,vxn,2014,313,2014-07-24,biomdry_Mgha,vine,2.66043537677605
rosen lab,vxn,2014,313,2014-07-24,biomdry_Mgha,wholeplant,8.38495859419961
rosen lab,vxn,2014,313,2014-08-11,biomdry_Mgha,tuber,10.3324718995884
rosen lab,vxn,2014,313,2014-08-11,biomdry_Mgha,vine,2.38645851883141
rosen lab,vxn,2014,313,2014-08-11,biomdry_Mgha,wholeplant,12.71893041841981
rosen lab,vxn,2014,313,2014-08-26,biomdry_Mgha,tuber,9.95346257273576
rosen lab,vxn,2014,313,2014-08-26,biomdry_Mgha,vine,1.50833931253029
rosen lab,vxn,2014,313,2014-08-26,biomdry_Mgha,wholeplant,11.461801885266048
rosen lab,vxn,2014,313,2014-09-08,biomdry_Mgha,tuber,6.90989226955876
rosen lab,vxn,2014,313,2014-09-08,biomdry_Mgha,vine,2.22284051418845
rosen lab,vxn,2014,313,2014-09-08,biomdry_Mgha,wholeplant,9.13273278374721
rosen lab,vxn,2014,313,2014-09-15,biomdry_Mgha,tuber,10.6268204273783
rosen lab,vxn,2014,313,2014-09-15,biomdry_Mgha,vine,0.850106708126637
rosen lab,vxn,2014,313,2014-09-15,biomdry_Mgha,wholeplant,11.476927135504937
rosen lab,vxn,2014,314,2014-06-30,biomdry_Mgha,tuber,0.3265047786
rosen lab,vxn,2014,314,2014-06-30,biomdry_Mgha,vine,1.2683454861
rosen lab,vxn,2014,314,2014-06-30,biomdry_Mgha,wholeplant,1.5948502647
rosen lab,vxn,2014,314,2014-07-15,biomdry_Mgha,tuber,2.17924248865191
rosen lab,vxn,2014,314,2014-07-15,biomdry_Mgha,vine,2.89761019756791
rosen lab,vxn,2014,314,2014-07-15,biomdry_Mgha,wholeplant,5.076852686219819
rosen lab,vxn,2014,314,2014-07-24,biomdry_Mgha,tuber,4.0094870668519
rosen lab,vxn,2014,314,2014-07-24,biomdry_Mgha,vine,3.84756648211383
rosen lab,vxn,2014,314,2014-07-24,biomdry_Mgha,wholeplant,7.85705354896573
rosen lab,vxn,2014,314,2014-08-11,biomdry_Mgha,tuber,8.58903416927842
rosen lab,vxn,2014,314,2014-08-11,biomdry_Mgha,vine,4.21035685928
rosen lab,vxn,2014,314,2014-08-11,biomdry_Mgha,wholeplant,12.799391028558421
rosen lab,vxn,2014,314,2014-08-26,biomdry_Mgha,tuber,8.68208826746119
rosen lab,vxn,2014,314,2014-08-26,biomdry_Mgha,vine,3.65509752823341
rosen lab,vxn,2014,314,2014-08-26,biomdry_Mgha,wholeplant,12.3371857956946
rosen lab,vxn,2014,314,2014-09-08,biomdry_Mgha,tuber,15.158692720048
rosen lab,vxn,2014,314,2014-09-08,biomdry_Mgha,vine,0.292155491597833
rosen lab,vxn,2014,314,2014-09-08,biomdry_Mgha,wholeplant,15.450848211645834
rosen lab,vxn,2014,314,2014-09-15,biomdry_Mgha,tuber,13.7562060908608
rosen lab,vxn,2014,314,2014-09-15,biomdry_Mgha,vine,2.14373903102681
rosen lab,vxn,2014,314,2014-09-15,biomdry_Mgha,wholeplant,15.89994512188761
rosen lab,vxn,2014,315,2014-06-30,biomdry_Mgha,tuber,0.9316748078
rosen lab,vxn,2014,315,2014-06-30,biomdry_Mgha,vine,1.5476087308
rosen lab,vxn,2014,315,2014-06-30,biomdry_Mgha,wholeplant,2.4792835386
rosen lab,vxn,2014,315,2014-07-15,biomdry_Mgha,tuber,1.70636621605937
rosen lab,vxn,2014,315,2014-07-15,biomdry_Mgha,vine,1.68438250861913
rosen lab,vxn,2014,315,2014-07-15,biomdry_Mgha,wholeplant,3.3907487246784997
rosen lab,vxn,2014,315,2014-07-24,biomdry_Mgha,tuber,3.05041531020079
rosen lab,vxn,2014,315,2014-07-24,biomdry_Mgha,vine,2.43504364337756
rosen lab,vxn,2014,315,2014-07-24,biomdry_Mgha,wholeplant,5.48545895357835
rosen lab,vxn,2014,315,2014-08-11,biomdry_Mgha,tuber,9.60641090009446
rosen lab,vxn,2014,315,2014-08-11,biomdry_Mgha,vine,3.53597120078829
rosen lab,vxn,2014,315,2014-08-11,biomdry_Mgha,wholeplant,13.142382100882749
rosen lab,vxn,2014,315,2014-08-26,biomdry_Mgha,tuber,9.84526881644489
rosen lab,vxn,2014,315,2014-08-26,biomdry_Mgha,vine,3.97899087994138
rosen lab,vxn,2014,315,2014-08-26,biomdry_Mgha,wholeplant,13.82425969638627
rosen lab,vxn,2014,315,2014-09-08,biomdry_Mgha,tuber,13.248216213995
rosen lab,vxn,2014,315,2014-09-08,biomdry_Mgha,vine,0.21658062797428
rosen lab,vxn,2014,315,2014-09-08,biomdry_Mgha,wholeplant,13.46479684196928
rosen lab,vxn,2014,315,2014-09-15,biomdry_Mgha,tuber,13.7128437787227
rosen lab,vxn,2014,315,2014-09-15,biomdry_Mgha,vine,2.06911825707457
rosen lab,vxn,2014,315,2014-09-15,biomdry_Mgha,wholeplant,15.781962035797271
rosen lab,vxn,2014,316,2014-06-30,biomdry_Mgha,tuber,0.1160108554
rosen lab,vxn,2014,316,2014-06-30,biomdry_Mgha,vine,1.231867846
rosen lab,vxn,2014,316,2014-06-30,biomdry_Mgha,wholeplant,1.3478787014
rosen lab,vxn,2014,316,2014-07-15,biomdry_Mgha,tuber,2.33032080732754
rosen lab,vxn,2014,316,2014-07-15,biomdry_Mgha,vine,2.36285681374687
rosen lab,vxn,2014,316,2014-07-15,biomdry_Mgha,wholeplant,4.69317762107441
rosen lab,vxn,2014,316,2014-07-24,biomdry_Mgha,tuber,4.67492465283977
rosen lab,vxn,2014,316,2014-07-24,biomdry_Mgha,vine,2.38824979218191
rosen lab,vxn,2014,316,2014-07-24,biomdry_Mgha,wholeplant,7.06317444502168
rosen lab,vxn,2014,316,2014-08-11,biomdry_Mgha,tuber,13.1124040420896
rosen lab,vxn,2014,316,2014-08-11,biomdry_Mgha,vine,4.17218881800089
rosen lab,vxn,2014,316,2014-08-11,biomdry_Mgha,wholeplant,17.28459286009049
rosen lab,vxn,2014,316,2014-08-26,biomdry_Mgha,tuber,15.4291981557703
rosen lab,vxn,2014,316,2014-08-26,biomdry_Mgha,vine,3.65303192081582
rosen lab,vxn,2014,316,2014-08-26,biomdry_Mgha,wholeplant,19.082230076586118
rosen lab,vxn,2014,316,2014-09-08,biomdry_Mgha,tuber,13.7223253902046
rosen lab,vxn,2014,316,2014-09-08,biomdry_Mgha,vine,0.516448345222656
rosen lab,vxn,2014,316,2014-09-08,biomdry_Mgha,wholeplant,14.238773735427257
rosen lab,vxn,2014,316,2014-09-15,biomdry_Mgha,tuber,13.6444061084786
rosen lab,vxn,2014,316,2014-09-15,biomdry_Mgha,vine,2.22133345900614
rosen lab,vxn,2014,316,2014-09-15,biomdry_Mgha,wholeplant,15.865739567484741
rosen lab,vxn,2014,401,2014-06-30,biomdry_Mgha,tuber,0.5609184658
rosen lab,vxn,2014,401,2014-06-30,biomdry_Mgha,vine,1.943480825
rosen lab,vxn,2014,401,2014-06-30,biomdry_Mgha,wholeplant,2.5043992908
rosen lab,vxn,2014,401,2014-07-15,biomdry_Mgha,tuber,3.08165341647533
rosen lab,vxn,2014,401,2014-07-15,biomdry_Mgha,vine,2.71522605977264
rosen lab,vxn,2014,401,2014-07-15,biomdry_Mgha,wholeplant,5.79687947624797
rosen lab,vxn,2014,401,2014-07-24,biomdry_Mgha,tuber,3.45985711820716
rosen lab,vxn,2014,401,2014-07-24,biomdry_Mgha,vine,2.31305393600747
rosen lab,vxn,2014,401,2014-07-24,biomdry_Mgha,wholeplant,5.77291105421463
rosen lab,vxn,2014,401,2014-08-11,biomdry_Mgha,tuber,12.5376712452208
rosen lab,vxn,2014,401,2014-08-11,biomdry_Mgha,vine,4.89009726385607
rosen lab,vxn,2014,401,2014-08-11,biomdry_Mgha,wholeplant,17.42776850907687
rosen lab,vxn,2014,401,2014-08-26,biomdry_Mgha,tuber,12.4281721134922
rosen lab,vxn,2014,401,2014-08-26,biomdry_Mgha,vine,3.14868231591692
rosen lab,vxn,2014,401,2014-08-26,biomdry_Mgha,wholeplant,15.57685442940912
rosen lab,vxn,2014,401,2014-09-08,biomdry_Mgha,tuber,14.5143124621682
rosen lab,vxn,2014,401,2014-09-08,biomdry_Mgha,vine,0.842389544198149
rosen lab,vxn,2014,401,2014-09-08,biomdry_Mgha,wholeplant,15.356702006366348
rosen lab,vxn,2014,401,2014-09-15,biomdry_Mgha,tuber,13.631720350452
rosen lab,vxn,2014,401,2014-09-15,biomdry_Mgha,vine,2.41963567577445
rosen lab,vxn,2014,401,2014-09-15,biomdry_Mgha,wholeplant,16.05135602622645
rosen lab,vxn,2014,402,2014-06-30,biomdry_Mgha,tuber,0.0879051327
rosen lab,vxn,2014,402,2014-06-30,biomdry_Mgha,vine,0.9490166367
rosen lab,vxn,2014,402,2014-06-30,biomdry_Mgha,wholeplant,1.0369217694000001
rosen lab,vxn,2014,402,2014-07-15,biomdry_Mgha,tuber,1.5824022810283
rosen lab,vxn,2014,402,2014-07-15,biomdry_Mgha,vine,1.38943929135
rosen lab,vxn,2014,402,2014-07-15,biomdry_Mgha,wholeplant,2.9718415723783
rosen lab,vxn,2014,402,2014-07-24,biomdry_Mgha,tuber,7.30514584069347
rosen lab,vxn,2014,402,2014-07-24,biomdry_Mgha,vine,4.40323851744224
rosen lab,vxn,2014,402,2014-07-24,biomdry_Mgha,wholeplant,11.70838435813571
rosen lab,vxn,2014,402,2014-08-11,biomdry_Mgha,tuber,8.55713320832721
rosen lab,vxn,2014,402,2014-08-11,biomdry_Mgha,vine,2.31925177466714
rosen lab,vxn,2014,402,2014-08-11,biomdry_Mgha,wholeplant,10.87638498299435
rosen lab,vxn,2014,402,2014-08-26,biomdry_Mgha,tuber,14.6402539583536
rosen lab,vxn,2014,402,2014-08-26,biomdry_Mgha,vine,2.51701344869765
rosen lab,vxn,2014,402,2014-08-26,biomdry_Mgha,wholeplant,17.15726740705125
rosen lab,vxn,2014,402,2014-09-08,biomdry_Mgha,tuber,15.0711391697594
rosen lab,vxn,2014,402,2014-09-08,biomdry_Mgha,vine,0.830259416002464
rosen lab,vxn,2014,402,2014-09-08,biomdry_Mgha,wholeplant,15.901398585761864
rosen lab,vxn,2014,402,2014-09-15,biomdry_Mgha,tuber,13.5829240673084
rosen lab,vxn,2014,402,2014-09-15,biomdry_Mgha,vine,1.59016822566325
rosen lab,vxn,2014,402,2014-09-15,biomdry_Mgha,wholeplant,15.173092292971651
rosen lab,vxn,2014,403,2014-06-30,biomdry_Mgha,tuber,1.0082180526
rosen lab,vxn,2014,403,2014-06-30,biomdry_Mgha,vine,1.5230909727
rosen lab,vxn,2014,403,2014-06-30,biomdry_Mgha,wholeplant,2.5313090252999997
rosen lab,vxn,2014,403,2014-07-15,biomdry_Mgha,tuber,3.30466141350797
rosen lab,vxn,2014,403,2014-07-15,biomdry_Mgha,vine,2.23887396389067
rosen lab,vxn,2014,403,2014-07-15,biomdry_Mgha,wholeplant,5.54353537739864
rosen lab,vxn,2014,403,2014-07-24,biomdry_Mgha,tuber,3.45201646823337
rosen lab,vxn,2014,403,2014-07-24,biomdry_Mgha,vine,2.30574565078
rosen lab,vxn,2014,403,2014-07-24,biomdry_Mgha,wholeplant,5.757762119013369
rosen lab,vxn,2014,403,2014-08-11,biomdry_Mgha,tuber,9.23760914492869
rosen lab,vxn,2014,403,2014-08-11,biomdry_Mgha,vine,2.92337164939314
rosen lab,vxn,2014,403,2014-08-11,biomdry_Mgha,wholeplant,12.16098079432183
rosen lab,vxn,2014,403,2014-08-26,biomdry_Mgha,tuber,11.097192284767
rosen lab,vxn,2014,403,2014-08-26,biomdry_Mgha,vine,2.53848041277266
rosen lab,vxn,2014,403,2014-08-26,biomdry_Mgha,wholeplant,13.635672697539661
rosen lab,vxn,2014,403,2014-09-08,biomdry_Mgha,tuber,12.8387831226274
rosen lab,vxn,2014,403,2014-09-08,biomdry_Mgha,vine,0.598558991182349
rosen lab,vxn,2014,403,2014-09-08,biomdry_Mgha,wholeplant,13.437342113809748
rosen lab,vxn,2014,403,2014-09-15,biomdry_Mgha,tuber,9.59972637404612
rosen lab,vxn,2014,403,2014-09-15,biomdry_Mgha,vine,1.77740016540062
rosen lab,vxn,2014,403,2014-09-15,biomdry_Mgha,wholeplant,11.37712653944674
rosen lab,vxn,2014,404,2014-06-30,biomdry_Mgha,tuber,0.4078319762
rosen lab,vxn,2014,404,2014-06-30,biomdry_Mgha,vine,1.0297458402
rosen lab,vxn,2014,404,2014-06-30,biomdry_Mgha,wholeplant,1.4375778164
rosen lab,vxn,2014,404,2014-07-15,biomdry_Mgha,tuber,2.5298270111238
rosen lab,vxn,2014,404,2014-07-15,biomdry_Mgha,vine,2.092070398968
rosen lab,vxn,2014,404,2014-07-15,biomdry_Mgha,wholeplant,4.6218974100918
rosen lab,vxn,2014,404,2014-07-24,biomdry_Mgha,tuber,3.53528924769688
rosen lab,vxn,2014,404,2014-07-24,biomdry_Mgha,vine,1.98571173786019
rosen lab,vxn,2014,404,2014-07-24,biomdry_Mgha,wholeplant,5.52100098555707
rosen lab,vxn,2014,404,2014-08-11,biomdry_Mgha,tuber,12.4230873194192
rosen lab,vxn,2014,404,2014-08-11,biomdry_Mgha,vine,2.86144433757153
rosen lab,vxn,2014,404,2014-08-11,biomdry_Mgha,wholeplant,15.28453165699073
rosen lab,vxn,2014,404,2014-08-26,biomdry_Mgha,tuber,10.0466107976483
rosen lab,vxn,2014,404,2014-08-26,biomdry_Mgha,vine,1.39787100816
rosen lab,vxn,2014,404,2014-08-26,biomdry_Mgha,wholeplant,11.444481805808302
rosen lab,vxn,2014,404,2014-09-08,biomdry_Mgha,tuber,12.1998619215899
