study,location,variety,rate_n_kgha,Date,W,N
Bohman,Minnesota,Dakota Russet,367.0516417840244,2014-08-11,11.093898441029648,1.7533522490062259
Bohman,Minnesota,Easton,127.14557850140764,2014-08-11,9.73305938064171,0.9559440475629069
Bohman,Minnesota,Easton,187.12209432206183,2014-08-11,12.28895843385264,1.1048067239672261
Bohman,Minnesota,Easton,247.09861014271604,2014-08-11,12.524675827241012,1.3073077661424954
Bohman,Minnesota,Easton,307.0751259633702,2014-08-11,11.165259190581162,1.5316595412696963
Bohman,Minnesota,Easton,367.0516417840244,2014-08-11,11.93176177107399,1.6345247061853556
Bohman,Minnesota,Russet Burbank,127.14557850140764,2014-08-11,11.951758884698947,0.9273844678755551
Bohman,Minnesota,Russet Burbank,187.12209432206183,2014-08-11,11.664056835004159,1.1983923170481543
Bohman,Minnesota,Russet Burbank,247.09861014271604,2014-08-11,12.313546957543945,1.3685981188396887
Bohman,Minnesota,Russet Burbank,307.0751259633702,2014-08-11,12.030003722529047,1.662120931136165
Bohman,Minnesota,Russet Burbank,367.0516417840244,2014-08-11,13.351906757291145,2.059760659015122
Bohman,Minnesota,Dakota Russet,127.14557850140764,2014-08-26,10.98017604489808,0.9371812305911964
Bohman,Minnesota,Dakota Russet,187.60514658059628,2014-08-26,12.288234678547358,1.1434357226060174
Bohman,Minnesota,Dakota Russet,248.06471465978495,2014-08-26,11.347992700205603,1.3798290607719665
Bohman,Minnesota,Dakota Russet,308.52428273897357,2014-08-26,13.600312080777325,1.5132302161143627
Bohman,Minnesota,Dakota Russet,368.98385081816224,2014-08-26,10.733674445606562,1.6568305939916201
Bohman,Minnesota,Easton,127.14557850140764,2014-08-26,12.269122540020778,0.8581307248718265
Bohman,Minnesota,Easton,187.60514658059628,2014-08-26,14.534072145374033,0.9355222531812312
Bohman,Minnesota,Easton,248.06471465978495,2014-08-26,14.161764426672905,1.135427310179316
Bohman,Minnesota,Easton,308.52428273897357,2014-08-26,15.419743239338088,1.2939485882014323
Bohman,Minnesota,Easton,368.98385081816224,2014-08-26,14.700201461006682,1.3306035695122223
Bohman,Minnesota,Russet Burbank,127.14557850140764,2014-08-26,12.320588178647489,0.8205532749639286
Bohman,Minnesota,Russet Burbank,187.60514658059628,2014-08-26,14.346505940128473,0.9709723364703879
Bohman,Minnesota,Russet Burbank,248.06471465978495,2014-08-26,14.77151955302385,1.1052738179018615
Bohman,Minnesota,Russet Burbank,308.52428273897357,2014-08-26,13.014789631619182,1.322902926239784
Bohman,Minnesota,Russet Burbank,368.98385081816224,2014-08-26,15.54876786800324,1.6316429599812057
Bohman,Minnesota,Dakota Russet,127.14557850140764,2014-09-08,11.734311262771325,0.8454743515856673
Bohman,Minnesota,Dakota Russet,187.60514658059628,2014-09-08,12.986266244684053,1.0990780531341704
Bohman,Minnesota,Dakota Russet,248.06471465978495,2014-09-08,12.59614420507822,1.1972313091496796
Bohman,Minnesota,Dakota Russet,308.52428273897357,2014-09-08,11.118349204656882,1.3435641238399083
Bohman,Minnesota,Dakota Russet,368.98385081816224,2014-09-08,10.727722760323509,1.5232113925863846
Bohman,Minnesota,Easton,127.14557850140764,2014-09-08,11.944556003565301,0.89072716618062
Bohman,Minnesota,Easton,187.60514658059628,2014-09-08,13.205472839806811,0.8729676554584553
Bohman,Minnesota,Easton,248.06471465978495,2014-09-08,13.459027472363282,0.9636070477744367
Bohman,Minnesota,Easton,308.52428273897357,2014-09-08,15.005477414363352,1.328205078675984
Bohman,Minnesota,Easton,368.98385081816224,2014-09-08,13.7089617957533,1.0188070996570247
Bohman,Minnesota,Russet Burbank,127.14557850140764,2014-09-08,13.08401492690873,0.8861759439631247
Bohman,Minnesota,Russet Burbank,187.60514658059628,2014-09-08,16.116695289947394,0.8716101362855876
Bohman,Minnesota,Russet Burbank,248.06471465978495,2014-09-08,16.37458651362895,1.0334040860930649
Bohman,Minnesota,Russet Burbank,308.52428273897357,2014-09-08,13.87344491576538,1.1413804443216133
Bohman,Minnesota,Russet Burbank,368.98385081816224,2014-09-08,14.796141150100212,1.1568052139351543
Bohman,Minnesota,Dakota Russet,127.14557850140764,2014-09-15,9.935847475587563,0.9231927505197158
Bohman,Minnesota,Dakota Russet,187.60514658059628,2014-09-15,12.757199181499601,1.0360605083195313
Bohman,Minnesota,Dakota Russet,248.06471465978495,2014-09-15,13.20684321440539,1.1943059188273109
Bohman,Minnesota,Dakota Russet,308.52428273897357,2014-09-15,12.783927522395587,1.5087704719899802
Bohman,Minnesota,Dakota Russet,368.98385081816224,2014-09-15,12.899592847250545,1.4939929772401077
Bohman,Minnesota,Easton,127.14557850140764,2014-09-15,13.172931261449984,0.78200421759231
Bohman,Minnesota,Easton,187.60514658059628,2014-09-15,16.66862195247403,0.8390989917116366
Bohman,Minnesota,Easton,248.06471465978495,2014-09-15,16.528473590715976,1.0919299890080876
Bohman,Minnesota,Easton,308.52428273897357,2014-09-15,15.733731731928316,1.0852620480471646
Bohman,Minnesota,Easton,368.98385081816224,2014-09-15,16.064185126265865,1.2795047009669644
Bohman,Minnesota,Russet Burbank,127.14557850140764,2014-09-15,12.120582405933323,0.849960351190205
Bohman,Minnesota,Russet Burbank,187.60514658059628,2014-09-15,14.604122571148359,0.9070575629146775
Bohman,Minnesota,Russet Burbank,248.06471465978495,2014-09-15,14.535540224450461,1.05070152229454
Bohman,Minnesota,Russet Burbank,308.52428273897357,2014-09-15,13.779637038945928,1.1649505920378411
Bohman,Minnesota,Russet Burbank,368.98385081816224,2014-09-15,15.516873282755185,1.3017976261557223
Bohman,Minnesota,Dakota Russet,122.36689997598288,2015-06-23,2.88338195682957,3.1456612375034667
Bohman,Minnesota,Dakota Russet,167.5248804698457,2015-06-23,3.603134674021512,3.518516707299899
Bohman,Minnesota,Dakota Russet,212.6828609637085,2015-06-23,3.6799523431406773,4.106715614297549
Bohman,Minnesota,Dakota Russet,257.8408414575713,2015-06-23,3.3972643010619823,4.005984438440441
Bohman,Minnesota,Dakota Russet,302.99882195143414,2015-06-23,3.4879764877083734,4.29720945468579
Bohman,Minnesota,Easton,122.36689997598288,2015-06-23,2.789228529738824,3.5282117372588098
Bohman,Minnesota,Easton,167.5248804698457,2015-06-23,2.7065044632236086,4.309196727495094
Bohman,Minnesota,Easton,212.6828609637085,2015-06-23,2.946213304342201,4.230316163256919
Bohman,Minnesota,Easton,257.8408414575713,2015-06-23,2.8030580266757505,4.612936735890558
Bohman,Minnesota,Easton,302.99882195143414,2015-06-23,2.6775878028196445,4.8003215499220016
Bohman,Minnesota,Russet Burbank,122.36689997598288,2015-06-23,3.4997726525752753,3.1711160864234005
Bohman,Minnesota,Russet Burbank,167.5248804698457,2015-06-23,3.8206538307612288,3.9163856893170537
Bohman,Minnesota,Russet Burbank,212.6828609637085,2015-06-23,3.634409687488679,3.8614911297920766
Bohman,Minnesota,Russet Burbank,257.8408414575713,2015-06-23,3.5763328743726572,4.474203584946431
Bohman,Minnesota,Russet Burbank,302.99882195143414,2015-06-23,3.856672369971132,4.483958317136423
Bohman,Minnesota,Dakota Russet,122.36689997598288,2015-07-07,6.344487950915933,1.7544485948311628
Bohman,Minnesota,Dakota Russet,177.2574987219697,2015-07-07,6.931410535361183,2.071400572584186
Bohman,Minnesota,Dakota Russet,232.14809746795655,2015-07-07,6.751031415538135,2.5024397069145703
Bohman,Minnesota,Dakota Russet,287.03869621394335,2015-07-07,6.9714504087046905,2.695021359708301
Bohman,Minnesota,Dakota Russet,341.92929495993025,2015-07-07,6.386391667822858,3.198608425279458
Bohman,Minnesota,Easton,122.36689997598288,2015-07-07,7.137580316010053,1.7438587928330445
Bohman,Minnesota,Easton,177.2574987219697,2015-07-07,5.90444722983396,2.2533346648984898
Bohman,Minnesota,Easton,232.14809746795655,2015-07-07,5.4996494661236355,2.7007382271998353
Bohman,Minnesota,Easton,287.03869621394335,2015-07-07,6.10902387787762,3.08511697240535
Bohman,Minnesota,Easton,341.92929495993025,2015-07-07,6.527697856663107,3.2549984591323966
Bohman,Minnesota,Russet Burbank,122.36689997598288,2015-07-07,7.718388971446537,1.7630740229275792
Bohman,Minnesota,Russet Burbank,177.2574987219697,2015-07-07,8.7014073251616,1.9291485499284686
Bohman,Minnesota,Russet Burbank,232.14809746795655,2015-07-07,8.925967485725312,2.3355926092048818
Bohman,Minnesota,Russet Burbank,287.03869621394335,2015-07-07,7.28075009596746,2.8667287735012703
Bohman,Minnesota,Russet Burbank,341.92929495993025,2015-07-07,7.494963684907955,2.9634968084312567
Bohman,Minnesota,Dakota Russet,122.36689997598288,2015-07-21,8.86270786216338,1.4360984253115638
Bohman,Minnesota,Dakota Russet,181.37503696852855,2015-07-21,9.92827091124679,1.4677899955584464
Bohman,Minnesota,Dakota Russet,240.38317396107422,2015-07-21,9.317075825593044,1.9130459634701713
Bohman,Minnesota,Dakota Russet,299.3913109536199,2015-07-21,9.78433192602847,1.7678842207195935
Bohman,Minnesota,Dakota Russet,358.3994479461656,2015-07-21,9.512873702698164,2.121220527848245
Bohman,Minnesota,Easton,122.36689997598288,2015-07-21,8.64647084589619,1.1527205773050775
Bohman,Minnesota,Easton,181.37503696852855,2015-07-21,9.773050195902698,1.5021562842306826
Bohman,Minnesota,Easton,240.38317396107422,2015-07-21,8.626900591991586,1.5825035818060684
Bohman,Minnesota,Easton,299.3913109536199,2015-07-21,7.9353737013679035,2.457289400853417
Bohman,Minnesota,Easton,358.3994479461656,2015-07-21,11.911174176636347,2.4614549806169226
Bohman,Minnesota,Russet Burbank,122.36689997598288,2015-07-21,11.080417806863665,1.1624082608726785
Bohman,Minnesota,Russet Burbank,181.37503696852855,2015-07-21,11.73522663525987,1.450934423293887
Bohman,Minnesota,Russet Burbank,240.38317396107422,2015-07-21,11.83285683356441,1.513610097646062
Bohman,Minnesota,Russet Burbank,299.3913109536199,2015-07-21,10.422786150207962,NA
Bohman,Minnesota,Russet Burbank,358.3994479461656,2015-07-21,9.503919631386267,1.6644356561986493
Bohman,Minnesota,Dakota Russet,122.36689997598288,2015-08-04,14.906001959479003,1.0180826278375188
Bohman,Minnesota,Dakota Russet,181.5278482728195,2015-08-04,12.896473181354242,1.2924615392928889
Bohman,Minnesota,Dakota Russet,240.68879656965612,2015-08-04,12.485810676339865,1.6396393075809563
Bohman,Minnesota,Dakota Russet,299.84974486649276,2015-08-04,13.017686710849262,1.7431405117779057
Bohman,Minnesota,Dakota Russet,359.0106931633294,2015-08-04,13.060208602797063,1.8166545663237308
Bohman,Minnesota,Easton,122.36689997598288,2015-08-04,14.158217497737407,1.049803631065807
Bohman,Minnesota,Easton,181.5278482728195,2015-08-04,12.882622159822818,1.439247764628901
Bohman,Minnesota,Easton,240.68879656965612,2015-08-04,12.84775571084193,1.3450547168832254
Bohman,Minnesota,Easton,299.84974486649276,2015-08-04,15.28710337059701,1.620850093976724
Bohman,Minnesota,Easton,359.0106931633294,2015-08-04,13.094691941847689,1.6256402865133635
Bohman,Minnesota,Russet Burbank,122.36689997598288,2015-08-04,14.980183539703038,1.0727257082246011
Bohman,Minnesota,Russet Burbank,181.5278482728195,2015-08-04,14.80967376830009,1.2874026069176132
Bohman,Minnesota,Russet Burbank,240.68879656965612,2015-08-04,13.21203013341013,1.4208458449794141
Bohman,Minnesota,Russet Burbank,299.84974486649276,2015-08-04,11.994015017953375,1.716013686979074
Bohman,Minnesota,Russet Burbank,359.0106931633294,2015-08-04,15.055919697894755,1.7446672318001832
Bohman,Minnesota,Dakota Russet,122.36689997598288,2015-08-17,13.118522476059818,1.0372524793904894
Bohman,Minnesota,Dakota Russet,181.5278482728195,2015-08-17,12.257083393142077,1.1540494157692076
Bohman,Minnesota,Dakota Russet,240.68879656965612,2015-08-17,13.510826151630384,1.2785315174792913
Bohman,Minnesota,Dakota Russet,299.84974486649276,2015-08-17,12.564919261137804,1.3634227815051587
Bohman,Minnesota,Dakota Russet,359.0106931633294,2015-08-17,12.051310333980188,1.4242924024213832
Bohman,Minnesota,Easton,122.36689997598288,2015-08-17,13.716037866348884,0.8350849748584992
Bohman,Minnesota,Easton,181.5278482728195,2015-08-17,15.24970324670617,0.9784135367976343
Bohman,Minnesota,Easton,240.68879656965612,2015-08-17,11.759181606498569,1.2484133471151058
Bohman,Minnesota,Easton,299.84974486649276,2015-08-17,11.976784568365922,1.3600943478935257
Bohman,Minnesota,Easton,359.0106931633294,2015-08-17,14.71421225716278,1.3865824131473663
Bohman,Minnesota,Russet Burbank,122.36689997598288,2015-08-17,11.593155160611738,0.8278983910827685
Bohman,Minnesota,Russet Burbank,181.5278482728195,2015-08-17,13.130364405445906,1.364657295566706
Bohman,Minnesota,Russet Burbank,240.68879656965612,2015-08-17,12.293024660903821,1.1581317237296598
Bohman,Minnesota,Russet Burbank,299.84974486649276,2015-08-17,13.713069150192382,1.2493074971139868
Bohman,Minnesota,Russet Burbank,359.0106931633294,2015-08-17,15.102567795067458,1.4063549115281542
Bohman,Minnesota,Dakota Russet,122.36689997598288,2015-09-01,11.9445945847546,0.96522223906446
Bohman,Minnesota,Dakota Russet,181.5278482728195,2015-09-01,13.746141610840333,1.2999720796810497
Bohman,Minnesota,Dakota Russet,240.68879656965612,2015-09-01,12.129112206993527,1.3808042526047426
Bohman,Minnesota,Dakota Russet,299.84974486649276,2015-09-01,12.676266675860088,1.2933099744666428
Bohman,Minnesota,Dakota Russet,359.0106931633294,2015-09-01,15.287539945059024,1.62243979075654
Bohman,Minnesota,Easton,122.36689997598288,2015-09-01,14.720222971569587,0.9282344662934306
Bohman,Minnesota,Easton,181.5278482728195,2015-09-01,15.597189583130028,1.0198976173602752
Bohman,Minnesota,Easton,240.68879656965612,2015-09-01,12.938357599395363,1.0848143084948223
Bohman,Minnesota,Easton,299.84974486649276,2015-09-01,20.582355082942332,1.2352271799448928
Bohman,Minnesota,Easton,359.0106931633294,2015-09-01,20.65151088049329,1.3489931978766685
Bohman,Minnesota,Russet Burbank,122.36689997598288,2015-09-01,14.314418453735856,0.9309694619221871
Bohman,Minnesota,Russet Burbank,181.5278482728195,2015-09-01,13.35873872086411,1.1185683707982121
Bohman,Minnesota,Russet Burbank,240.68879656965612,2015-09-01,14.589228011206473,1.0012271402106938
Bohman,Minnesota,Russet Burbank,299.84974486649276,2015-09-01,15.220524416857668,1.2198414425591984
Bohman,Minnesota,Russet Burbank,359.0106931633294,2015-09-01,16.701009022848936,1.4304306476807136
Bohman,Minnesota,Dakota Russet,122.36689997598288,2015-09-16,14.27857150634828,1.0418941716645913
Bohman,Minnesota,Dakota Russet,181.5278482728195,2015-09-16,14.590581734394744,1.2280380143101657
Bohman,Minnesota,Dakota Russet,240.68879656965612,2015-09-16,14.62474684947341,1.5978770412468535
Bohman,Minnesota,Dakota Russet,299.84974486649276,2015-09-16,14.457737626679396,1.5521533368342921
Bohman,Minnesota,Dakota Russet,359.0106931633294,2015-09-16,15.436796738862562,1.7589621547584335
Bohman,Minnesota,Easton,122.36689997598288,2015-09-16,17.41306602313717,0.8857375395540013
Bohman,Minnesota,Easton,181.5278482728195,2015-09-16,18.75555865251617,1.143413556010269
Bohman,Minnesota,Easton,240.68879656965612,2015-09-16,19.6506229329966,1.0229790092344742
Bohman,Minnesota,Easton,299.84974486649276,2015-09-16,22.086029351915357,1.2652984704319783
Bohman,Minnesota,Easton,359.0106931633294,2015-09-16,20.617749254857216,1.4290548034699906
Bohman,Minnesota,Russet Burbank,122.36689997598288,2015-09-16,16.37454791731168,1.10221149658825
Bohman,Minnesota,Russet Burbank,181.5278482728195,2015-09-16,17.3445828966748,1.2662289788903716
Bohman,Minnesota,Russet Burbank,240.68879656965612,2015-09-16,17.935443874539043,1.2872444552405038
Bohman,Minnesota,Russet Burbank,299.84974486649276,2015-09-16,18.120039802471524,1.4093079978655623
Bohman,Minnesota,Russet Burbank,359.0106931633294,2015-09-16,20.49462912150454,1.4205418921855966
Giletto,Argentina,Innovator,250,2003-02-15,1,5.2
Giletto,Argentina,Innovator,0,2003-03-02,4.4,2.9
Giletto,Argentina,Innovator,80,2003-03-02,4.9,2.8
Giletto,Argentina,Innovator,150,2003-03-02,5.6,3
Giletto,Argentina,Innovator,250,2003-03-02,6.5,3.3
Giletto,Argentina,Innovator,0,2003-03-17,6.7,2.4
Giletto,Argentina,Innovator,80,2003-03-17,9.5,2.5
Giletto,Argentina,Innovator,150,2003-03-17,10.5,2.5
Giletto,Argentina,Innovator,250,2003-03-17,12.899999999999999,2.6
Giletto,Argentina,Innovator,0,2003-04-01,9.2,1.5
Giletto,Argentina,Innovator,80,2003-04-01,11.7,1.6
Giletto,Argentina,Innovator,150,2003-04-01,12.4,1.8
Giletto,Argentina,Innovator,250,2003-04-01,16,2.1
Giletto,Argentina,Innovator,0,2003-04-21,15.899999999999999,1.1
Giletto,Argentina,Innovator,80,2003-04-21,17.2,1.2
Giletto,Argentina,Innovator,150,2003-04-21,17.2,1.3
Giletto,Argentina,Innovator,250,2003-04-21,22.400000000000002,1.4
Giletto,Argentina,Innovator,0,2004-02-25,2.4,3.6
Giletto,Argentina,Innovator,80,2004-02-25,3.1,3.8
Giletto,Argentina,Innovator,150,2004-02-25,3.1,3.9
Giletto,Argentina,Innovator,250,2004-02-25,3.2,4
Giletto,Argentina,Innovator,0,2004-03-02,4.9,2.7
Giletto,Argentina,Innovator,80,2004-03-02,5.6,3.1
Giletto,Argentina,Innovator,150,2004-03-02,5.9,3.2
Giletto,Argentina,Innovator,250,2004-03-02,6.800000000000001,3.5
Giletto,Argentina,Innovator,0,2004-03-24,9.7,2.3
Giletto,Argentina,Innovator,80,2004-03-24,10.8,2.6
Giletto,Argentina,Innovator,150,2004-03-24,13.1,2.6
Giletto,Argentina,Innovator,250,2004-03-24,15.7,3
Giletto,Argentina,Innovator,0,2004-04-20,16.8,1.2
Giletto,Argentina,Innovator,80,2004-04-20,17.3,1.3
Giletto,Argentina,Innovator,150,2004-04-20,19.9,1.5
Giletto,Argentina,Innovator,250,2004-04-20,22.6,1.5
Giletto,Argentina,Innovator,0,2005-02-17,2.6,4.8
Giletto,Argentina,Innovator,80,2005-02-17,2.6,4.7
Giletto,Argentina,Innovator,150,2005-02-17,2.7,5
Giletto,Argentina,Innovator,250,2005-02-17,2.8,5
Giletto,Argentina,Innovator,0,2005-03-04,4.5,3.2
Giletto,Argentina,Innovator,80,2005-03-04,5.3,3.6
Giletto,Argentina,Innovator,150,2005-03-04,6.3999999999999995,3.8
Giletto,Argentina,Innovator,250,2005-03-04,7.6000000000000005,3.8
Giletto,Argentina,Innovator,0,2005-03-17,8,2.1
Giletto,Argentina,Innovator,80,2005-03-17,8.9,2.4
Giletto,Argentina,Innovator,150,2005-03-17,11.600000000000001,2.8
Giletto,Argentina,Innovator,250,2005-03-17,12.9,3.1
Giletto,Argentina,Innovator,0,2005-04-02,11,1.6
Giletto,Argentina,Innovator,80,2005-04-02,12.4,2
Giletto,Argentina,Innovator,150,2005-04-02,15.1,2.3
Giletto,Argentina,Innovator,250,2005-04-02,16.4,2.5
Giletto,Argentina,Innovator,0,2005-04-16,16.6,1
Giletto,Argentina,Innovator,80,2005-04-16,19.4,1.2
Giletto,Argentina,Innovator,150,2005-04-16,22.3,1.4
Giletto,Argentina,Innovator,250,2005-04-16,24.4,1.5
Giletto,Argentina,Innovator,0,2006-02-15,1.1,4.7
Giletto,Argentina,Innovator,80,2006-02-15,1.7,4.8
Giletto,Argentina,Innovator,150,2006-02-15,2,5.1
Giletto,Argentina,Innovator,250,2006-02-15,2.4,5.3
Giletto,Argentina,Innovator,0,2006-02-28,4.4,3.9
Giletto,Argentina,Innovator,80,2006-02-28,4.8,4.3
Giletto,Argentina,Innovator,150,2006-02-28,5,4.3
Giletto,Argentina,Innovator,250,2006-02-28,5.800000000000001,4.4
Giletto,Argentina,Innovator,0,2006-03-16,7.1,2.7
Giletto,Argentina,Innovator,80,2006-03-16,7.4,3
Giletto,Argentina,Innovator,150,2006-03-16,8,3.2
Giletto,Argentina,Innovator,250,2006-03-16,9.2,3.4
Giletto,Argentina,Innovator,0,2006-04-06,12.5,1.7
Giletto,Argentina,Innovator,80,2006-04-06,13.5,2.1
Giletto,Argentina,Innovator,150,2006-04-06,13.899999999999999,2.4
Giletto,Argentina,Innovator,250,2006-04-06,15.2,2.6
Giletto,Argentina,Innovator,0,2006-04-27,14.799999999999999,1.4
Giletto,Argentina,Innovator,80,2006-04-27,15.4,1.5
Giletto,Argentina,Innovator,150,2006-04-27,16.8,1.9
Giletto,Argentina,Innovator,250,2006-04-27,18.5,2.1
Giletto,Argentina,Gem Russet,0,2003-03-02,7.199999999999999,3.2
Giletto,Argentina,Gem Russet,80,2003-03-02,10.3,3.2
Giletto,Argentina,Gem Russet,150,2003-03-02,13,3
Giletto,Argentina,Gem Russet,250,2003-03-02,14.5,3.3
Giletto,Argentina,Gem Russet,0,2003-03-17,13.7,2
Giletto,Argentina,Gem Russet,80,2003-03-17,17.8,2.2
Giletto,Argentina,Gem Russet,150,2003-03-17,19.6,2.6
Giletto,Argentina,Gem Russet,250,2003-03-17,21.4,2.8
Giletto,Argentina,Gem Russet,0,2003-04-01,18,1.6
Giletto,Argentina,Gem Russet,80,2003-04-01,21,2.1
Giletto,Argentina,Gem Russet,150,2003-04-01,23.6,2.3
Giletto,Argentina,Gem Russet,250,2003-04-01,26.3,2.3
Giletto,Argentina,Gem Russet,0,2003-04-21,18.3,1.2
Giletto,Argentina,Gem Russet,80,2003-04-21,21.3,1.5
Giletto,Argentina,Gem Russet,150,2003-04-21,24.3,1.8
Giletto,Argentina,Gem Russet,250,2003-04-21,25.9,1.9
Giletto,Argentina,Gem Russet,0,2004-02-25,1.7,5.2
Giletto,Argentina,Gem Russet,80,2004-02-25,1.9,5.3
Giletto,Argentina,Gem Russet,150,2004-02-25,2.2,5.8
Giletto,Argentina,Gem Russet,250,2004-02-25,2.2,5.8
Giletto,Argentina,Gem Russet,0,2004-03-02,5.3,3.6
Giletto,Argentina,Gem Russet,80,2004-03-02,5.6,3.9
Giletto,Argentina,Gem Russet,150,2004-03-02,6.4,4
Giletto,Argentina,Gem Russet,250,2004-03-02,8,4
Giletto,Argentina,Gem Russet,0,2004-03-24,12.7,1.8
Giletto,Argentina,Gem Russet,80,2004-03-24,15.9,2.2
Giletto,Argentina,Gem Russet,150,2004-03-24,16.3,2.5
Giletto,Argentina,Gem Russet,250,2004-03-24,18.4,3
Giletto,Argentina,Gem Russet,0,2004-04-20,15.8,1.1
Giletto,Argentina,Gem Russet,80,2004-04-20,17.4,1.1
Giletto,Argentina,Gem Russet,150,2004-04-20,20.5,1.4
Giletto,Argentina,Gem Russet,250,2004-04-20,24.6,2
Giletto,Argentina,Gem Russet,0,2005-02-17,2,4.6
Giletto,Argentina,Gem Russet,80,2005-02-17,2,5.2
Giletto,Argentina,Gem Russet,150,2005-02-17,2.1,5.6
Giletto,Argentina,Gem Russet,250,2005-02-17,2.1,5.6
Giletto,Argentina,Gem Russet,0,2005-03-04,3.8000000000000003,3.6
Giletto,Argentina,Gem Russet,80,2005-03-04,4.2,3.7
Giletto,Argentina,Gem Russet,150,2005-03-04,4.8999999999999995,3.9
Giletto,Argentina,Gem Russet,250,2005-03-04,5.9,4.4
Giletto,Argentina,Gem Russet,0,2005-03-17,7.5,3
Giletto,Argentina,Gem Russet,80,2005-03-17,9.1,3.3
Giletto,Argentina,Gem Russet,150,2005-03-17,11.3,3.4
Giletto,Argentina,Gem Russet,250,2005-03-17,12.100000000000001,4
Giletto,Argentina,Gem Russet,0,2005-04-02,12.7,2.1
Giletto,Argentina,Gem Russet,80,2005-04-02,14,2.4
Giletto,Argentina,Gem Russet,150,2005-04-02,17.8,3
Giletto,Argentina,Gem Russet,250,2005-04-02,21.5,3.4
Giletto,Argentina,Gem Russet,0,2005-04-16,18,1.7
Giletto,Argentina,Gem Russet,80,2005-04-16,21.9,1.8
Giletto,Argentina,Gem Russet,150,2005-04-16,26.6,2.4
Giletto,Argentina,Gem Russet,250,2005-04-16,30.200000000000003,2.6
Giletto,Argentina,Gem Russet,0,2006-02-15,1.3,5.1
Giletto,Argentina,Gem Russet,80,2006-02-15,1.3,5.2
Giletto,Argentina,Gem Russet,150,2006-02-15,1.3,5.2
Giletto,Argentina,Gem Russet,250,2006-02-15,1.6,5.5
Giletto,Argentina,Gem Russet,0,2006-02-28,4.1,5.1
Giletto,Argentina,Gem Russet,80,2006-02-28,5.1,5.2
Giletto,Argentina,Gem Russet,150,2006-02-28,5.3,5.5
Giletto,Argentina,Gem Russet,250,2006-02-28,5.4,5.7
Giletto,Argentina,Gem Russet,0,2006-03-16,7.5,3.7
Giletto,Argentina,Gem Russet,80,2006-03-16,7.9,3.9
Giletto,Argentina,Gem Russet,150,2006-03-16,8.799999999999999,4.2
Giletto,Argentina,Gem Russet,250,2006-03-16,10.1,4.4
Giletto,Argentina,Gem Russet,0,2006-04-06,14.3,2.2
Giletto,Argentina,Gem Russet,80,2006-04-06,15.4,2.4
Giletto,Argentina,Gem Russet,150,2006-04-06,16.5,3
Giletto,Argentina,Gem Russet,250,2006-04-06,19.200000000000003,3.1
Giletto,Argentina,Gem Russet,0,2006-04-27,12,1.6
Giletto,Argentina,Gem Russet,80,2006-04-27,13.6,1.9
Giletto,Argentina,Gem Russet,150,2006-04-27,14.2,2
Giletto,Argentina,Gem Russet,250,2006-04-27,14.9,2.2
Giletto,Argentina,Umatilla Russet,0,2004-02-25,2.7,3.7
Giletto,Argentina,Umatilla Russet,80,2004-02-25,3,4.1
Giletto,Argentina,Umatilla Russet,150,2004-02-25,3.0999999999999996,4.2
Giletto,Argentina,Umatilla Russet,250,2004-02-25,3.4,4.4
Giletto,Argentina,Umatilla Russet,0,2004-03-02,4.3,3.1
Giletto,Argentina,Umatilla Russet,80,2004-03-02,6,3.4
Giletto,Argentina,Umatilla Russet,150,2004-03-02,7.4,3.6
Giletto,Argentina,Umatilla Russet,250,2004-03-02,8.100000000000001,3.8
Giletto,Argentina,Umatilla Russet,0,2004-03-24,11.5,1.9
Giletto,Argentina,Umatilla Russet,80,2004-03-24,14.9,2.5
Giletto,Argentina,Umatilla Russet,150,2004-03-24,17.6,2.7
Giletto,Argentina,Umatilla Russet,250,2004-03-24,22.4,3.3
Giletto,Argentina,Umatilla Russet,0,2004-04-20,13.5,0.8
Giletto,Argentina,Umatilla Russet,80,2004-04-20,17.200000000000003,1.2
Giletto,Argentina,Umatilla Russet,150,2004-04-20,23.2,1.4
Giletto,Argentina,Umatilla Russet,250,2004-04-20,26.6,1.5
Giletto,Argentina,Umatilla Russet,0,2005-02-17,2.1,5
Giletto,Argentina,Umatilla Russet,80,2005-02-17,2.2,5.5
Giletto,Argentina,Umatilla Russet,150,2005-02-17,2.3,5.3
Giletto,Argentina,Umatilla Russet,250,2005-02-17,2.4,5.4
Giletto,Argentina,Umatilla Russet,0,2005-03-04,3.7,3.5
Giletto,Argentina,Umatilla Russet,80,2005-03-04,4.1,3.6
Giletto,Argentina,Umatilla Russet,150,2005-03-04,4.4,3.7
Giletto,Argentina,Umatilla Russet,250,2005-03-04,6.5,3.7
Giletto,Argentina,Umatilla Russet,0,2005-03-17,8.3,2
Giletto,Argentina,Umatilla Russet,80,2005-03-17,9.8,2.1
Giletto,Argentina,Umatilla Russet,150,2005-03-17,10.7,2.5
Giletto,Argentina,Umatilla Russet,250,2005-03-17,11.7,3
Giletto,Argentina,Umatilla Russet,0,2005-04-02,16.1,1.9
Giletto,Argentina,Umatilla Russet,80,2005-04-02,18,2.1
Giletto,Argentina,Umatilla Russet,150,2005-04-02,20.6,2.3
Giletto,Argentina,Umatilla Russet,250,2005-04-02,21.700000000000003,2.8
Giletto,Argentina,Umatilla Russet,0,2005-04-16,20.4,1.4
Giletto,Argentina,Umatilla Russet,80,2005-04-16,21.6,1.6
